TransactionID|OrderID|CustomerName|ProductName|OrderDate|ShipDate|ShipMode|SalesAmount,,,,,
1900|CA-2015-169775|Ryan Akin|Balt Solid Wood Rectangular Table|2015-08-29|2015-02-09|Second Class|174.0585,,,,,
8461|CA-2015-146500|Annie Thurman|Wilson Jones Standard D-Ring Binders|2015-08-30|2015-04-09|Standard Class|25.3,,,,,
8462|CA-2015-146500|Annie Thurman|Fellowes Bankers Box Stor/Drawer Steel Plus|2015-08-30|2015-04-09|Standard Class|95.94,,,,,
3478|CA-2015-143385|Shirley Jackson|KeyTronic KT400U2 - Keyboard - Black|2015-08-31|2015-05-09|Standard Class|92.52,,,,,
593|CA-2015-135405|Melanie Seite|Newell 312|2015-09-01|2015-01-13|Standard Class|9.344,,,,,
594|CA-2015-135405|Melanie Seite|Memorex Micro Travel Drive 8 GB|2015-09-01|2015-01-13|Standard Class|31.2,,,,,
825|US-2015-102071|Patrick Gardner|Kingston Digital DataTraveler 32GB USB 2.0|2015-09-05|2015-05-15|Standard Class|67.8,,,,,
826|US-2015-102071|Patrick Gardner|Sony Micro Vault Click 16 GB USB 2.0 Flash Drive|2015-09-05|2015-05-15|Standard Class|167.97,,,,,
3538|CA-2015-158771|Sean Braxton|Fellowes Super Stor/Drawer|2015-09-05|2015-09-05|Same Day|83.25,,,,,
3539|CA-2015-158771|Sean Braxton|Avery 518|2015-09-05|2015-09-05|Same Day|9.45,,,,,
3540|CA-2015-158771|Sean Braxton|Avery 506|2015-09-05|2015-09-05|Same Day|20.65,,,,,
3541|CA-2015-158771|Sean Braxton|Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright)|2015-09-05|2015-09-05|Same Day|45.36,,,,,
6|CA-2015-115812|Brosina Hoffman|Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood|2015-09-06|2015-06-14|Standard Class|48.86,,,,
7|CA-2015-115812|Brosina Hoffman|Newell 322|2015-09-06|2015-06-14|Standard Class|7.28,,,,,
8|CA-2015-115812|Brosina Hoffman|Mitel 5320 IP Phone VoIP phone|2015-09-06|2015-06-14|Standard Class|907.152,,,,,
9|CA-2015-115812|Brosina Hoffman|DXL Angle-View Binders with Locking Rings by Samsill|2015-09-06|2015-06-14|Standard Class|18.504,,,,,
10|CA-2015-115812|Brosina Hoffman|Belkin F5C206VTEL 6 Outlet Surge|2015-09-06|2015-06-14|Standard Class|114.9,,,,,
11|CA-2015-115812|Brosina Hoffman|Chromcraft Rectangular Conference Tables|2015-09-06|2015-06-14|Standard Class|1706.184,,,,,
12|CA-2015-115812|Brosina Hoffman|Konftel 250 Conference phone - Charcoal black|2015-09-06|2015-06-14|Standard Class|911.424,,,,,
489|CA-2015-133753|Carl Weiss|Square Credit Card Reader|2015-09-06|2015-06-13|Second Class|7.992,,,,,
490|CA-2015-133753|Carl Weiss|Logitech M510 Wireless Mouse|2015-09-06|2015-06-13|Second Class|63.984,,,,,
491|CA-2015-133753|Carl Weiss|Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener|2015-09-06|2015-06-13|Second Class|70.368,,,,,
861|CA-2015-133851|Chuck Magee|Staple remover|2015-09-06|2015-06-16|Standard Class|7.36,,,,,
862|CA-2015-133851|Chuck Magee|Deluxe Chalkboard Eraser Cleaner|2015-09-06|2015-06-16|Standard Class|23.1,,,,,
1812|CA-2015-132612|Frank Olsen|Bevis 44 x 96 Conference Tables|2015-09-06|2015-11-06|Second Class|1441.3,,,,,
4955|CA-2015-160262|Thomas Seio|DIXON Oriole Pencils|2015-09-06|2015-06-13|Second Class|18.06,,,,,
4956|CA-2015-160262|Thomas Seio|Xerox 1909|2015-09-06|2015-06-13|Second Class|79.14,,,,,
"4957|CA-2015-160262|Thomas Seio|Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock|2015-09-06|2015-06-13|Second Class|37.4",,,,,
"3367|CA-2015-165379|Brian Moss|Eureka Recycled Copy Paper 8 1/2"" x 11""", Ream|2015-09-07|2015-07-15|Standard Class|10.368,,,,
3368|CA-2015-165379|Brian Moss|Xerox 1895|2015-09-07|2015-07-15|Standard Class|14.352,,,,,
8173|CA-2015-114125|Gary Hansen|Avery 49|2015-09-07|2015-07-13|Standard Class|2.88,,,,,
8174|CA-2015-114125|Gary Hansen|Wilson Jones Leather-Like Binders with DublLock Round Rings|2015-09-07|2015-07-13|Standard Class|41.904,,,,,
8175|CA-2015-114125|Gary Hansen|Perma STOR-ALL Hanging File Box," 13 1/8""W x 12 1/4""D x 10 1/2""H|2015-09-07|2015-07-13|Standard Class|23.92",,,,
9243|CA-2015-113271|Darrin Sayre|Avery Hidden Tab Dividers for Binding Systems|2015-09-07|2015-07-14|Standard Class|14.304,,,,,
9244|CA-2015-113271|Darrin Sayre|Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order|2015-09-07|2015-07-14|Standard Class|119.833,,,
9245|CA-2015-113271|Darrin Sayre|Prang Drawing Pencil Set|2015-09-07|2015-07-14|Standard Class|5.56,,,,,
9246|CA-2015-113271|Darrin Sayre|Xerox 1967|2015-09-07|2015-07-14|Standard Class|32.4,,,,,
315|CA-2015-167850|Andy Gerbode|AT&T 1070 Corded Phone|2015-09-08|2015-08-16|Standard Class|178.384,,,,,
316|CA-2015-167850|Andy Gerbode|Xerox 21|2015-09-08|2015-08-16|Standard Class|15.552,,,,,
1741|CA-2015-110527|Emily Ducich|Avery 494|2015-09-08|2015-08-16|Standard Class|20.88,,,,,
3392|CA-2015-166471|Matthew Grinstein|Cisco Unified IP Phone 7945G VoIP phone|2015-09-08|2015-08-13|Standard Class|1091.168,,,,,
3393|CA-2015-166471|Matthew Grinstein|Jawbone MINI JAMBOX Wireless Bluetooth Speaker|2015-09-08|2015-08-13|Standard Class|219.168,,,,,
3629|CA-2015-169726|Joseph Holt|Ibico Ibimaster 300 Manual Binding System|2015-09-08|2015-08-13|Standard Class|2060.744,,,,,
7070|CA-2015-141901|Gene McClure|Great White Multi-Use Recycled Paper (20Lb. and 84 Bright)|2015-09-08|2015-08-14|Standard Class|5.98,,,,,
7433|CA-2015-161249|Roger Demir|Super Bands, 12/Pack|2015-09-08|2015-08-13|Standard Class|4.464,,,,
7434|CA-2015-161249|Roger Demir|Avery Hole Reinforcements|2015-09-08|2015-08-13|Standard Class|9.345,,,,,
898|CA-2015-144407|Maribeth Schnelling|Alphabetical Labels for Top Tab Filing|2015-09-09|2015-09-15|Standard Class|103.6,,,,,
2671|CA-2015-126403|Rick Reed|Xerox 1913|2015-09-09|2015-12-09|Second Class|166.44,,,,,
2672|CA-2015-126403|Rick Reed|Global Italian Leather Office Chair|2015-09-09|2015-12-09|Second Class|785.88,,,,,
2673|CA-2015-126403|Rick Reed|Advantus Motivational Note Cards|2015-09-09|2015-12-09|Second Class|26.2,,,,,
2674|CA-2015-126403|Rick Reed|Tennsco 6- and 18-Compartment Lockers|2015-09-09|2015-12-09|Second Class|1325.85,,,,,
3597|CA-2015-102869|Logan Currie|Xerox 210|2015-09-09|2015-09-14|Second Class|15.552,,,,,
3598|CA-2015-102869|Logan Currie|Rosewill 107 Normal Keys USB Wired Standard Keyboard|2015-09-09|2015-09-14|Second Class|64.704,,,,,
3599|CA-2015-102869|Logan Currie|Master Caster Door Stop, Large Neon Orange|2015-09-09|2015-09-14|Second Class|17.472,,,,
3600|CA-2015-102869|Logan Currie|Polycom SoundPoint IP 450 VoIP phone|2015-09-09|2015-09-14|Second Class|135.516,,,,,
7647|US-2015-115196|Daniel Lacy|3D Systems Cube Printer, 2nd Generation, White|2015-09-09|2015-09-13|Standard Class|1299.99,,,
8017|US-2015-131870|Nicole Fjeld|Nu-Dell Executive Frame|2015-09-09|2015-11-09|First Class|60.672,,,,,
8018|US-2015-131870|Nicole Fjeld|Newell 320|2015-09-09|2015-11-09|First Class|30.816,,,,,
8381|CA-2015-103527|Chris Cortes|Ampad Poly Cover Wirebound Steno Book," 6"" x 9"" Assorted Colors", Gregg Ruled|2015-09-09|2015-09-14|Second Class|10.896,,,
7153|CA-2015-137911|Bart Pistole|Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box|2015-09-10|2015-10-15|Standard Class|88.768,
9459|CA-2015-138240|Shirley Jackson|Boston Heavy-Duty Trimline Electric Pencil Sharpeners|2015-09-10|2015-10-14|Standard Class|144.6,,,,,
9460|CA-2015-138240|Shirley Jackson|iOttie HLCRIO102 Car Mount|2015-09-10|2015-10-14|Standard Class|15.992,,,,,
472|CA-2015-144666|Jeremy Pistek|SAFCO Boltless Steel Shelving|2015-09-11|2015-11-11|Second Class|340.92,,,,,
473|CA-2015-144666|Jeremy Pistek|Sauder Mission Library with Doors, Fruitwood Finish|2015-09-11|2015-11-11|Second Class|222.666,,,,
474|CA-2015-144666|Jeremy Pistek|Samsung Galaxy Note 3|2015-09-11|2015-11-11|Second Class|703.968,,,,,
475|CA-2015-144666|Jeremy Pistek|Decoflex Hanging Personal Folder File, Blue|2015-09-11|2015-11-11|Second Class|92.52,,,,
"476|CA-2015-144666|Jeremy Pistek|Recycled Desk Saver Line ""While You Were Out"" Book"," 5 1/2"" X 4""|2015-09-11|2015-11-11|Second Class|62.65",,,,
477|CA-2015-144666|Jeremy Pistek|Xerox 1912|2015-09-11|2015-11-11|Second Class|94.85,,,,,
8138|CA-2015-103219|Benjamin Farhat|Eldon 200 Class Desk Accessories, Black|2015-09-11|2015-11-13|Standard Class|56.52,,,,
889|CA-2015-104976|Cyma Kinney|Xerox 1987|2015-09-12|2015-12-16|Standard Class|34.68,,,,,
4565|CA-2015-101175|Dario Medina|Acco Perma 3000 Stacking Storage Drawers|2015-09-12|2015-12-14|Standard Class|100.704,,,,,
7443|CA-2015-109932|Victoria Pisteka|Xerox 195|2015-09-12|2015-11-12|First Class|10.688,,,,,
7444|CA-2015-109932|Victoria Pisteka|Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16|2015-09-12|2015-11-12|First Class|237.096,,,,
7852|CA-2015-169649|Thomas Seio|Astroparche Fine Business Paper|2015-09-12|2015-12-15|Standard Class|8.448,,,,,
7853|CA-2015-169649|Thomas Seio|Tripp Lite TLP810NET Broadband Surge for Modem/Fax|2015-09-12|2015-12-15|Standard Class|20.388,,,,,
8123|CA-2015-138128|Frank Preis|Globe Weis Peel & Seel First Class Envelopes|2015-09-12|2015-12-15|Standard Class|30.672,,,,,
8124|CA-2015-138128|Frank Preis|Canon PC940 Copier|2015-09-12|2015-12-15|Standard Class|1079.976,,,,,
231|US-2015-156216|Erin Ashbrook|GBC Instant Index System for Binding Systems|2015-09-13|2015-09-17|Standard Class|18.648,,,,,
926|CA-2015-132962|Jessica Myrick|Xerox 1985|2015-09-13|2015-09-16|First Class|15.552,,,,,
927|CA-2015-132962|Jessica Myrick|Hypercom P1300 Pinpad|2015-09-13|2015-09-16|First Class|252,,,,,
2479|CA-2015-145212|Dan Campbell|Newell 322|2015-09-13|2015-09-19|Standard Class|5.46,,,,,
3699|CA-2015-140039|Odella Nelson|Eldon File Chest Portable File|2015-09-13|2015-09-17|Standard Class|79.4,,,,,
5278|CA-2015-113859|Becky Castell|Padded Folding Chairs, Black, 4/Carton|2015-09-13|2015-09-17|Standard Class|340.116,,,
6910|CA-2015-126277|Lena Hernandez|Acco Suede Grain Vinyl Round Ring Binder|2015-09-13|2015-09-18|Second Class|2.502,,,,,
8651|CA-2015-142769|Resi Pölking|OIC Thumb-Tacks|2015-09-13|2015-09-13|Same Day|5.7,,,,,
8652|CA-2015-142769|Resi Pölking|C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings|2015-09-13|2015-09-13|Same Day|14.19,,,,,
8653|CA-2015-142769|Resi Pölking|Acme Value Line Scissors|2015-09-13|2015-09-13|Same Day|7.3,,,,,
8654|CA-2015-142769|Resi Pölking|Logitech Wireless Performance Mouse MX for PC and Mac|2015-09-13|2015-09-13|Same Day|199.98,,,,,
8655|CA-2015-142769|Resi Pölking|Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive|2015-09-13|2015-09-13|Same Day|144.96,,,,,
8656|CA-2015-142769|Resi Pölking|WD My Passport Ultra 500GB Portable External Hard Drive|2015-09-13|2015-09-13|Same Day|118,,,,,
8657|CA-2015-142769|Resi Pölking|Xerox 1942|2015-09-13|2015-09-13|Same Day|48.94,,,,,
8658|CA-2015-142769|Resi Pölking|Holmes Replacement Filter for HEPA Air Cleaner, Medium Room|2015-09-13|2015-09-13|Same Day|22.66,,,,
175|US-2015-100853|Jennifer Braxton|Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center|2015-09-14|2015-09-19|Standard Class|52.448,,,,,
176|US-2015-100853|Jennifer Braxton|Avery 51|2015-09-14|2015-09-19|Standard Class|20.16,,,,,
492|CA-2015-113362|Astrea Jones|Fellowes Officeware Wire Shelving|2015-09-14|2015-09-19|Standard Class|449.15,,,,,
493|CA-2015-113362|Astrea Jones|Colored Envelopes|2015-09-14|2015-09-19|Standard Class|11.07,,,,,
562|CA-2015-145576|Cynthia Arntzen|Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts|2015-09-14|2015-09-18|Second Class|13,,,,
563|CA-2015-145576|Cynthia Arntzen|Advantus Panel Wall Acrylic Frame|2015-09-14|2015-09-18|Second Class|13.128,,,,,
"3623|CA-2015-159184|John Castell|Seth Thomas 14"" Day/Date Wall Clock|2015-09-14|2015-09-19|Standard Class|142.4",,,,,
3624|CA-2015-159184|John Castell|Avery Poly Binder Pockets|2015-09-14|2015-09-19|Standard Class|7.16,,,,,
5125|CA-2015-160766|Darrin Martin|KI Adjustable-Height Table|2015-09-14|2015-09-14|Same Day|464.292,,,,,
5126|CA-2015-160766|Darrin Martin|Staple envelope|2015-09-14|2015-09-14|Same Day|68.46,,,,,
5127|CA-2015-160766|Darrin Martin|Ativa V4110MDD Micro-Cut Shredder|2015-09-14|2015-09-14|Same Day|2799.96,,,,,
5128|CA-2015-160766|Darrin Martin|Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room|2015-09-14|2015-09-14|Same Day|601.3,,,,,
5129|CA-2015-160766|Darrin Martin|Spigen Samsung Galaxy S5 Case Wallet|2015-09-14|2015-09-14|Same Day|16.99,,,,,
5130|CA-2015-160766|Darrin Martin|Vtech CS6719|2015-09-14|2015-09-14|Same Day|287.97,,,,,
5131|CA-2015-160766|Darrin Martin|Xerox 198|2015-09-14|2015-09-14|Same Day|44.82,,,,,
8433|US-2015-127635|Scott Cohen|Revere Boxed Rubber Bands by Revere|2015-09-14|2015-09-18|Second Class|6.048,,,,,
8434|US-2015-127635|Scott Cohen|Xerox 1900|2015-09-14|2015-09-18|Second Class|6.848,,,,,
8435|US-2015-127635|Scott Cohen|Stacking Trays by OIC|2015-09-14|2015-09-18|Second Class|9.96,,,,,
8436|US-2015-127635|Scott Cohen|Trimflex Flexible Post Binders|2015-09-14|2015-09-18|Second Class|8.552,,,,,
"6491|CA-2015-149594|Monica Federle|Seth Thomas 16"" Steel Case Clock|2015-09-15|2015-09-19|Standard Class|103.936",,,,,
7469|CA-2015-138100|Alex Avila|Easy-staple paper|2015-09-15|2015-09-20|Standard Class|14.94,,,,,
7470|CA-2015-138100|Alex Avila|Master Caster Door Stop, Large Neon Orange|2015-09-15|2015-09-20|Standard Class|14.56,,,,
"6295|CA-2015-141152|Randy Ferguson|Avery Trapezoid Extra Heavy Duty 4"" Binders|2015-09-16|2015-09-19|First Class|33.552",,,,,
879|US-2015-158638|Anthony Garverick|Acco Pressboard Covers with Storage Hooks," 14 7/8"" x 11""", Light Blue|2015-09-17|2015-09-21|Standard Class|5.892,,,
3282|US-2015-117170|Kean Takahito|Logitech Trackman Marble Mouse|2015-09-17|2015-09-24|Standard Class|47.984,,,,,
3283|US-2015-117170|Kean Takahito|Xerox 1924|2015-09-17|2015-09-24|Standard Class|4.624,,,,,
3925|CA-2015-103940|Bradley Nguyen|Eldon Gobal File Keepers|2015-09-17|2015-09-21|Standard Class|30.28,,,,,
3926|CA-2015-103940|Bradley Nguyen|Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black|2015-09-17|2015-09-21|Standard Class|57.93,,,,,
"3927|CA-2015-103940|Bradley Nguyen|Executive Impressions 12"" Wall Clock|2015-09-17|2015-09-21|Standard Class|35.34",,,,,
3928|CA-2015-103940|Bradley Nguyen|GBC Prestige Therm-A-Bind Covers|2015-09-17|2015-09-21|Standard Class|137.24,,,,,
4764|CA-2015-112851|Nick Radford|Tyvek Interoffice Envelopes," 9 1/2"" x 12 1/2""", 100/Box|2015-09-17|2015-09-21|Standard Class|182.94,,,
7598|CA-2015-131947|Joseph Airdo|Newell 313|2015-09-17|2015-09-22|Standard Class|5.248,,,,,
7599|CA-2015-131947|Joseph Airdo|Boston 16701 Slimline Battery Pencil Sharpener|2015-09-17|2015-09-22|Standard Class|38.256,,,,,
7600|CA-2015-131947|Joseph Airdo|Riverleaf Stik-Withit Designer Note Cubes|2015-09-17|2015-09-22|Standard Class|40.24,,,,,
7601|CA-2015-131947|Joseph Airdo|Plantronics Single Ear Headset|2015-09-17|2015-09-22|Standard Class|29.925,,,,,
7602|CA-2015-131947|Joseph Airdo|Xerox 1960|2015-09-17|2015-09-22|Standard Class|148.704,,,,,
7603|CA-2015-131947|Joseph Airdo|Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack|2015-09-17|2015-09-22|Standard Class|55.92,,,,
263|US-2015-106992|Sean Braxton|Lexmark MX611dhe Monochrome Laser Printer|2015-09-19|2015-09-21|Second Class|3059.982,,,,,
264|US-2015-106992|Sean Braxton|Xerox WorkCentre 6505DN Laser Multifunction Printer|2015-09-19|2015-09-21|Second Class|2519.958,,,,,
323|CA-2015-156601|Frank Atkinson|OIC Binder Clips|2015-09-19|2015-09-24|Standard Class|7.16,,,,,
4128|CA-2015-127299|John Lee|Project Tote Personal File|2015-09-19|2015-09-24|Standard Class|67.344,,,,,
"4129|CA-2015-127299|John Lee|HP Designjet T520 Inkjet Large Format Printer - 24"" Color|2015-09-19|2015-09-24|Standard Class|2624.985",,,,,
4251|CA-2015-168130|Bill Shonely|Hon Olson Stacker Stools|2015-09-19|2015-09-19|Same Day|887.103,,,,,
7378|CA-2015-132787|Mike Caudle|Decoflex Hanging Personal Folder File, Blue|2015-09-19|2015-09-23|Standard Class|92.52,,,,
8575|CA-2015-159849|Jim Kriz|Revere Boxed Rubber Bands by Revere|2015-09-19|2015-09-19|Same Day|5.67,,,,,
9041|CA-2015-138177|Neil Ducich|Hon 2111 Invitation Series Straight Table|2015-09-19|2015-09-24|Standard Class|73.915,,,,,
126|US-2015-134614|Philip Fox|Bevis 44 x 96 Conference Tables|2015-09-20|2015-09-25|Standard Class|617.7,,,,,
794|CA-2015-156433|Erica Smith|Avery 499|2015-09-20|2015-09-26|Standard Class|9.96,,,,,
795|CA-2015-156433|Erica Smith|Wirebound Message Book, 4 per Page|2015-09-20|2015-09-26|Standard Class|21.72,,,,
2218|CA-2015-151953|Dorothy Badders|Nontoxic Chalk|2015-09-20|2015-09-25|Standard Class|2.816,,,,,
4241|CA-2015-133704|Michelle Arnett|Staple holder|2015-09-20|2015-09-26|Standard Class|43.92,,,,,
4242|CA-2015-133704|Michelle Arnett|Ibico Plastic and Wire Spiral Binding Combs|2015-09-20|2015-09-26|Standard Class|20.232,,,,,
5237|CA-2015-166744|Duane Noonan|C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx|2015-09-20|2015-09-24|Standard Class|164.22,,,
5238|CA-2015-166744|Duane Noonan|O'Sullivan Living Dimensions 2-Shelf Bookcases|2015-09-20|2015-09-24|Standard Class|362.94,,,,,
5239|CA-2015-166744|Duane Noonan|Logitech 910-002974 M325 Wireless Mouse for Web Scrolling|2015-09-20|2015-09-24|Standard Class|59.98,,,,,
8867|CA-2015-120411|Sarah Brown|Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order|2015-09-20|2015-09-23|First Class|493.43,,,
8868|CA-2015-120411|Sarah Brown|QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3|2015-09-20|2015-09-23|First Class|11.12,,,,,
8956|CA-2015-126480|Henry Goldwyn|Xerox 1900|2015-09-20|2015-09-24|Standard Class|8.56,,,,,
9394|CA-2015-125997|Mitch Webber|Ooma Telo VoIP Home Phone System|2015-09-20|2015-09-23|First Class|629.95,,,,,
9395|CA-2015-125997|Mitch Webber|Global Leather Executive Chair|2015-09-20|2015-09-23|First Class|631.782,,,,,
9396|CA-2015-125997|Mitch Webber|DMI Eclipse Executive Suite Bookcases|2015-09-20|2015-09-23|First Class|801.568,,,,,
9397|CA-2015-125997|Mitch Webber|Avery 485|2015-09-20|2015-09-23|First Class|75.18,,,,,
9398|CA-2015-125997|Mitch Webber|Euro-Pro Shark Turbo Vacuum|2015-09-20|2015-09-23|First Class|30.98,,,,,
9399|CA-2015-125997|Mitch Webber|Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System|2015-09-20|2015-09-23|First Class|1349.91,,,,,
392|US-2015-135972|Jack Garza|Nortel Meridian M3904 Professional Digital phone|2015-09-21|2015-09-23|Second Class|246.384,,,,,
393|US-2015-135972|Jack Garza|Canon PC1080F Personal Copier|2015-09-21|2015-09-23|Second Class|1799.97,,,,,
2791|CA-2015-125514|Brian Moss|Fellowes Basic Home/Office Series Surge Protectors|2015-09-21|2015-09-22|First Class|25.96,,,,,
2792|CA-2015-125514|Brian Moss|Acco 6 Outlet Guardian Standard Surge Suppressor|2015-09-21|2015-09-22|First Class|36.27,,,,,
2793|CA-2015-125514|Brian Moss|Xerox 224|2015-09-21|2015-09-22|First Class|6.48,,,,,
3162|CA-2015-153969|Herbert Flentye|Staple envelope|2015-09-21|2015-09-25|Standard Class|15.56,,,,,
3163|CA-2015-153969|Herbert Flentye|#10 White Business Envelopes,4 1/8 x 9 1/2|2015-09-21|2015-09-25|Standard Class|78.35,,,,
3164|CA-2015-153969|Herbert Flentye|Newell 34|2015-09-21|2015-09-25|Standard Class|59.52,,,,,
3165|CA-2015-153969|Herbert Flentye|Xerox 1971|2015-09-21|2015-09-25|Standard Class|38.52,,,,,
3166|CA-2015-153969|Herbert Flentye|Polycom CX300 Desktop Phone USB VoIP phone|2015-09-21|2015-09-25|Standard Class|239.984,,,,,
3167|CA-2015-153969|Herbert Flentye|Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book|2015-09-21|2015-09-25|Standard Class|19.35,,,,
4235|CA-2015-168823|Matt Abelman|While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle|2015-09-21|2015-09-24|First Class|11.352,,
4236|CA-2015-168823|Matt Abelman|Staple-on labels|2015-09-21|2015-09-24|First Class|20.808,,,,,
5305|US-2015-166310|Joni Sundaresam|Dana Swing-Arm Lamps|2015-09-21|2015-09-23|First Class|8.544,,,,,
7103|CA-2015-117478|Larry Hughes|Angle-D Binders with Locking Rings, Label Holders|2015-09-21|2015-09-24|First Class|6.57,,,,
9050|CA-2015-124513|Sara Luxemburg|Boston 16801 Nautilus Battery Pencil Sharpener|2015-09-21|2015-09-25|Standard Class|66.03,,,,,
964|CA-2015-127488|Maribeth Schnelling|Avery File Folder Labels|2015-09-22|2015-09-24|Second Class|4.608,,,,,
5725|CA-2015-103191|Vivek Grady|SAFCO Commercial Wire Shelving, Black|2015-09-22|2015-09-27|Standard Class|331.536,,,,
8233|CA-2015-158225|Sanjit Engle|File Shuttle II and Handi-File, Black|2015-09-22|2015-09-28|Standard Class|169.45,,,,
8234|CA-2015-158225|Sanjit Engle|Tennsco Commercial Shelving|2015-09-22|2015-09-28|Standard Class|40.68,,,,,
9656|CA-2015-156160|Adam Shillingsburg|Computer Room Manger," 14""|2015-09-22|2015-09-29|Standard Class|97.44",,,,
9657|CA-2015-156160|Adam Shillingsburg|Cardinal Holdit Business Card Pockets|2015-09-22|2015-09-29|Standard Class|3.984,,,,,
